SalePrice,id
124982.2372025432,2735
144212.37586600665,2736
111135.29593091994,2737
159800.78354158692,2738
158864.45151822703,2739
142552.99263037287,2740
134470.1442751104,2741
160861.68365705988,2742
133870.50700644168,2743
135291.30199393645,2744
130076.76000901854,2745
114700.35004425792,2746
160770.1623277849,2747
128671.07856391527,2748
115764.40712932912,2749
118338.50882344978,2750
107149.33230973303,2751
224109.36325563947,2752
146633.2230145458,2753
199737.7938370084,2754
152940.51322242973,2755
74487.91440073187,2756
81220.62762822107,2757
75073.58576738916,2758
149475.66810131317,2759
131367.2663512293,2760
138914.09837132946,2761
142145.57894865892,2762
181915.24455064832,2763
142361.69476514385,2764
229815.0578830563,2765
124438.95795961391,2766
79277.56313950961,2767
130404.86818013724,2768
125478.3580994268,2769
159987.62030456305,2770
109103.67236284664,2771
108814.15585240076,2772
145128.49629017687,2773
144229.74691706523,2774
120453.44958604146,2775
139665.40962968033,2776
154475.5315331544,2777
128653.05416614375,2778
130624.84026742258,2779
118998.2767669728,2780
97657.94514342112,2781
94229.99184100087,2782
94567.9812786282,2783
123206.57272885398,2784
141416.43456507806,2785
60445.149350296575,2786
132675.3310511635,2787
78547.41605713648,2788
189397.37921127334,2789
102413.54333829085,2790
124201.11236322281,2791
78972.24069979557,2792
153970.76285431994,2793
93460.2657921099,2794
121365.42851731795,2795
96029.86514437113,2796
214798.8694544427,2797
118713.8516862326,2798
112753.646306751,2799
85815.25948300434,2800
118090.38740327043,2801
133103.76717994828,2802
192898.1563062861,2803
122223.89773103746,2804
86771.75999795881,2805
102429.41387937753,2806
162599.40605813923,2807
133925.8396949981,2808
125931.18877533158,2809
122051.39486222906,2810
155514.6223395709,2811
150304.5943799139,2812
182857.21718649453,2813
182020.8987778902,2814
98993.5586332712,2815
214539.41629735188,2816
128463.78572504256,2817
118017.48815672286,2818
182705.14474916944,2819
130222.84970504536,2820
117726.271897288,2821
188138.60150613874,2822
235414.41874689734,2823
157196.29415782823,2824
117466.70802709494,2825
118394.35107967787,2826
157816.21305863417,2827
229061.80188300658,2828
214729.28722823577,2829
253508.0819206298,2830
188831.8842879931,2831
211593.79001146575,2832
261204.51991792806,2833
225710.93054633393,2834
218177.55956709918,2835
211584.61548407786,2836
165810.91960134084,2837
147170.08735219913,2838
181009.1426705126,2839
201231.51584504495,2840
217777.84298603504,2841
220445.67016084492,2842
155001.21916749253,2843
177135.1067947282,2844
112067.08497517146,2845
220141.17726874506,2846
197331.1080822603,2847
224242.1798000205,2848
228904.99181401875,2849
295814.1579802335,2850
234410.94020365615,2851
250715.39925693028,2852
229806.31128583712,2853
145586.71917892614,2854
201433.17829983757,2855
221278.09897629422,2856
212503.5689626982,2857
198554.52816148262,2858
115074.52964141333,2859
120929.72132476531,2860
129634.22949167666,2861
218228.43330892734,2862
126445.27897469065,2863
253382.81498380247,2864
160647.2185339202,2865
219455.753738411,2866
97540.36089438795,2867
138899.8156492722,2868
121951.54079625203,2869
132987.92957726764,2870
102037.30445142147,2871
55166.456721851966,2872
101534.50768969077,2873
132210.2027800247,2874
140678.09873302764,2875
153469.03854743834,2876
138886.48440028456,2877
159338.25257497575,2878
128814.42601031059,2879
123873.64826952039,2880
140970.97955795945,2881
141587.1690541013,2882
177964.41068919605,2883
193439.8608072028,2884
168527.3710772912,2885
164944.46702860223,2886
109886.18854504621,2887
143659.37814545084,2888
71124.42289208395,2889
77038.28022524889,2890
157199.5594323188,2891
56890.55500913254,2892
117447.00643451085,2893
71465.88687479917,2894
251975.12684562503,2895
242591.64790707233,2896
184735.15768580334,2897
186432.32409221402,2898
229330.26887613873,2899
157387.69817916182,2900
179755.2479318259,2901
181527.24822219653,2902
288766.29733704816,2903
310478.8472278166,2904
74358.30627148549,2905
233908.32294105823,2906
131806.21795879916,2907
111464.53501389553,2908
179601.6396742769,2909
78921.98945026528,2910
111192.53908658457,2911
138354.6660450055,2912
110598.16113953564,2913
101300.06125881268,2914
101300.06125881268,2915
110598.16113953564,2916
140943.0694761121,2917
114477.1098097675,2918
250453.36253059216,2919
